Ndimbati yafashe icyuma abona amaraso kuri yo. 	Ndimbati grabbed the knife and saw blood on it.
dimbati yafashe terefone atangira kuvuga. 	Dimbati picked up the phone and started talking.
Ndimbati yafashe terefone atangira guhamagara. 	Ndimbati picked up the phone and started calling.
Ndimbati yashyize hasi ikiyiko cye atora agafuni. 	Ndimbati lowered his spoon and picked up the spoon.
Ndimbati yiruka ku ngazi yerekeza ku biro bya anet. 	Ndimbati runs up the stairs to the anet office.
Ndimbati yazamutse agera ku muryango avuza inzogera. 	Ndimbati went up to the door and rang the bell.
Kubyuka bitandukanye no kujya kuryama. 	Getting up is different from going to bed.
Twabyutse kare kugirango tubone izuba rirashe. 	We woke up early to see the sun rise.
Dufite imiziki myinshi iza komeza ukurikirane. 	We have a lot of music coming keep watching.
Twashyize muri hoteri yikiyaga cya nijoro. 	We put it in the hotel at night.
Twatonze umurongo kugirango tubone itike yigitaramo. 	We arranged a line to get a concert ticket.
Twakemuye icyo kibazo mu nama iheruka. 	We addressed the issue at a recent meeting.
Urindiriye iki? Ihute ugende. 	What are you waiting for Hurry and go.
Ese ikirere cyiza kizakomeza kugeza ejo? 	Will the good weather continue until tomorrow?
Urashaka kumpamagara saa tanu? 	Do you want to call me at 5 o'clock?
Birashoboka ko uzaba uwambere kwigaragaza. 	You will probably be the first to show up.
Uhaguruka ryari? Saa munani za mu gitondo. 	When do you get up? It's eight o'clock in the morning.
Iyo uzamutse hejuru umwuka uba muto. 	When it rises the air becomes smaller.
Mbere yo gusiganwa abiruka bagomba gushyuha. 	Before the race runners must warm up.
Nshobora kongera kuvugana na Ryoko mbere yuko umanika? 	Can I talk to Ryoko again before you hang up?
Humura! Ibintu ntabwo ari bibi nkuko ubitekereza. 	Take it easy! Things are not as bad as you think.
Uzi niba ndimbati na anet bahimbye? 	You know like saltines and their ilk eh?
Ntuzaze kuntwara. Ntibikenewe. 	Don't come carrying me. No need.
Ntugende vuba. Sinshobora kugumana nawe. 	Don't go fast. I can't stay with you.
Yavunaguye icyuma akoresheje inyundo. 	He broke the iron with a hammer.
Yajanjaguye urupapuro mu mupira. 	He crushed the paper.
Biteganijwe ko ejo azazamuka i Tokiyo. 	He is expected to return to Tokyo tomorrow.
Yarambitse umugongo yitegereza mu kirere. 	He leaned back and stared into the air.
Yakundaga kurara kugeza bwije. 	He used to sleep until nightfall.
Yashyizeho itangazo ryerekeye ihinduka ryibiciro. 	He issued a statement on price changes.
Yasa nkuwakangutse avuye mu nzozi. 	It was as if he had woken up from a dream.
Yansuye igihe cyose yazaga i Tokiyo. 	He visited me every time he came to Tokyo.
Yarandakariye kuko natandukanye na we.	He was angry with me because I was separated from him.
Azasohoza ibyo se yiteze. 	He will fulfill his father's expectations.
Yamenyereye kubyuka kare mu gitondo. 	He is accustomed to waking up early in the morning.
Ihute kandi uzaba mugihe cyishuri. 	Hurry up and you'll be in school time.
Ihute bitabaye ibyo uzatinda saa sita. 	Hurry up otherwise you'll be late for lunch.
Ngiye gukura murumuna wanjye ku ishuri. 	I'm going to take my brother out of school.
Ndimo kuzigama kugirango nshobore kujya muri Ositaraliya. 	I'm saving so I can go to Australia.
Sinshobora kwihanganira ibitutsi bye ukundi. 	I can't stand his insults anymore.
Ndashobora kugutwara kukibuga cyindege niba ubishaka. 	I can take you to the airport if you want.
Sinshobora kugumana nawe niba ugenda vuba cyane. 	I can't stay with you if you go too fast.
Sinshobora kwihanganira gufungirwa muri iyi gereza! 	I can't bear to be imprisoned in this prison!
Sinashoboraga kwihanganira imyitwarire ye y'ubwibone. 	I couldn't stand his arrogant behavior.
Ntabwo nongeye kwihanganira urwo rusaku. 	I can't stand the noise anymore.
Ntabwo nashoboraga gutekereza kubisobanuro bigufi. 	I couldn’t think of a short explanation.
Nagabanije byose uretse ikarita yinguzanyo.	I deducted everything except the credit card.
[S] Mfite Terefone ebyiri cyangwa eshatu zitondekanye uyu munsi. 	[S] I have two or three Phones listed today.
Nahisemo gufata icyemezo cyo gushyingirwa na Margaret. 	I decided to marry Margaret.
Ngomba gusubiza igihe cyatakaye mugutwara vuba. 	I have to reimburse the lost time for speeding.
Nanze mu kinyabupfura icyifuzo cye ndimanika. 	I politely declined his request and hung up.
Mu byukuri sinumva ibimubaho. 	I really don't understand what happens to him.
Natekereje ko bizagenda neza nyuma ya saa sita. 	I thought it would go well in the afternoon.
Nabwiye ndimbati ko nzafunga Windows ngafunga. 	I told her calm down and we would take care of her.
Navukiye Osaka ariko nkurira muri Tokiyo. 	I was born in Osaka but grew up in Tokyo.
Icyumweru gishize nashizwemo ibicurane. 	Last week I had the flu.
Nahisemo gufata icyemezo cyo gusaba anet kurongora. 	I decided to apply for a marriage certificate.
Nagerageje ibyo nzi byose kumushimisha.	I tried everything I could to please her.
Biragoye rwose kurera umwana. 	It is very difficult to raise a child.
Byari bigoye gukomeza ibiganiro. 	It was difficult to continue the conversation.
Jim ntiyakangutse kugeza nyina amukanguye. 	Jim didn't wake up until his mother woke him up.
Jim amaze iminsi itatu arwaye ibicurane. 	Jim has been suffering from the flu for three days.
Akanya gato. Sinigeze mfata icyemezo. 	Just a moment. I never made a decision.
Inkuba yaka icyumba buri kanya. 	The thunder burns the room every now and then.
Mama arabyuka kare buri gitondo. 	Mom wakes up early every morning.
uko byagenda kose ntugomba kureka. 	In any case you must not give up.
Umwe mu bahungu arahaguruka atangira gusakuza. 	One of the boys got up and started screaming.
Umuhungu wacu ntiyashoboye gukomeza ishuri. 	Our son was unable to attend school.
Shyira ikiganza cyawe hejuru hanyuma uve mu modoka. 	Put your hand up and get out of the car.
Umutuku ugaragara neza kuruhande rwera. 	The red is clearly visible on the white side.
Selena Gomez yakuriye muri Grand Prairie muri Texas. 	Selena Gomez grew up in Grand Prairie Texas.
Ni umuhanga mu gukora inkuru zishimishije. 	He is an expert in making interesting stories.
Yavukiye muri Amerika akurira mu Buyapani. 	He was born in the United States and grew up in Japan.
Ceceka. Niba utabikora uzajugunywa hanze. 	Shut up. If you don't you will be thrown out.
Ibyo ntibyabaye rwose. Nahimbye. 	That did not happen at all. I invented.
Itariki y'ibirori iracyari hejuru. 	The party date is still up.
Muganga yamugiriye inama yo koroshya inzoga. 	The doctor advised her to ease her alcoholism.
Muganga yamusabye kureka itabi. 	The doctor asked her to quit smoking.
Muganga yabwiye Bwana Smith kureka itabi. 	The doctor told Mr. Smith to quit smoking.
Iyo tuzamutse hejuru umwuka uba mwinshi. 	The higher we go the more air we have.
Umubiri wumuntu ugizwe gusa ningirabuzimafatizo.	The human body is made up of just the basics.
Ibinyamakuru byegeranijwe kuruhande rwameza. 	Newspapers are collected on the side of the table.
Abaturanyi basimburanaga bicarana na we.	Neighbors took turns sitting with him.
Inzu nshya ntabwo yujuje ibyateganijwe. 	The new house did not meet the expectations.
Perezida mushya arashaka kubaka ingabo. 	The new president wants to build an army.
Urubura rwarundarunda hanze yumuryango. 	The snow was piling up outside the door.
Bakomeza umutima wabo bakora aerobics. 	They keep their hearts engaged in aerobics.
Bazafata abiruka bayobora vuba. 	They will catch the runners they lead soon.
Ndimbati na anet bagaragara ahantu hadasanzwe. 	Ndimbati and anet appear in unusual places.
Ndimbati yazanye igisubizo cyikibazo. 	Ndimbati brought the answer to the question.
Ndimbati ntakeneye kubyuka kare ejo. 	I don't need to wake up early tomorrow.
Ndimbati yaretse inzozi ze zo kuba indege. 	Ndimbati gave up his dream of becoming an airplane.
Ndimbati afite impengamiro yo gukora bike. 	Ndimbati has a tendency to do less.
dimbati arimo gushyushya burrito muri microwave. 	the dimbat is heating the burrito in the microwave.
Ndimbati yafashe igitambaro ahanagura umusaya wa anet. 	Ndimbati took a towel and wiped the anet's cheek.
Ndimbati yafashe imwe ayireba yitonze. 	Ndimbati took one and looked at it carefully.
Ndimbati yateye anet urupapuro rwuzuye. 	Ndimbati threw anet a full sheet.
Ndimbati yategereje akanya hanyuma arahaguruka ngo agende. 	Ndimbati waited for a moment and then got up to leave.
Muganga wa ndimbati yamugiriye inama yo kureka kunywa. 	The dentist advised her to stop drinking.
Ndimbati yinjiye mu cyumba anet yinjiye mu cyumba. 	Ndimbati entered the room anet entered the room.
Ejo nzajya iwe kumutwara. 	Tomorrow I will go home to pick him up.
Ejo mu gitondo nkanguka saa kumi n'ebyiri za mugitondo nyamuneka. 	Tomorrow morning I wake up at 6:00 am please.
Turimo gukora cyane kugirango twuzuze igihe cyatakaye. 	We are working hard to make up for lost time.
Tuzagenda mugihe ikirere kimeze neza. 	We will go when the weather is good.
Mbyutse muri iki gitondo narwaye umutwe. 	When I woke up this morning I had a headache.
Umwenda uzamutse urwego rwijimye.	The debt rises the level darkens.
Kuki abo bantu bazamuka hejuru yinzu? 	Why do these people go upstairs?
Mwebwe abantu mukomeze. Tuzazamura inyuma. 	You people keep going. We will raise it back.
Wahisemo igihe kibi cyo kuzana iyo ngingo. 	You have chosen the wrong time to bring up the subject.
Urakomeza ndagukurikirana nyuma. 	You keep following me later.
Uragenda vuba cyane kugirango nkomeze nawe. 	You go too fast to keep up with you.
Ijoro ryakeye wasakuzaga cyane urankangura. 	Last night you screamed loudly and woke me up.
Igikorwa cyawe nticyageze kubyo twari twiteze. 	Your mission did not live up to our expectations.
Abaturanyi bose bishyize hamwe basukura parike. 	All the neighbors came together to clean the park.
Abanyamerika muri rusange ntibakunda kwambara. 	Americans in general do not like to dress.
Ibyo ari byo byose ntabwo nzongera gufata umwanya wawe. 	Anyway at least I didn't go down without explaining myself first.
Uraza kuntwara ejo mugitondo? Yinjiye mu cyumba yicara mu buriri bwe. 	Will you take me tomorrow morning? He entered the room and sat in his bed.
Haguruka icyarimwe cyangwa uzabura bisi h. 	Get up at the same time or you will miss the bus h.
Byuka iminota cumi n'itanu mbere ya mugitondo. 	Get up fifteen minutes in the morning.
Kureka iyi. Urimo guta igihe. 	Leave this one. You are wasting time.
Yazanye imisego mike kugirango azamure umutwe. 	He brought a few towels to raise his head.
Yabyutse giturumbuka asohoka mu cyumba. 	She woke up suddenly and came out of the room.
Ashiraho itegeko kubyuka saa kumi n'ebyiri. 	He orders a wake-up call at 6 p.m.
Agomba kuba yararerewe mu muryango mwiza. 	He must have been raised in a good family.
Afata indorerwamo asuzuma ururimi rwe. 	He takes a mirror and examines his tongue.
Yasezeranije kuza ariko ntaraza. 	He promised to come but he did not come.
Yagaragaje ubutwari maze aramusaba	He showed courage and asked for it
Yabwiwe guhaguruka abikora buhoro buhoro. 	He was told to get up and he did it slowly.
Ni kangahe ugiye kuzana ibyo? 	How often are you going to bring that?
Ihute kandi uzaba mugihe cya bisi. 	Hurry up and you'll be in the bus season.
Nshobora kureka byoroshye shokora kugirango ngabanye ibiro. 	I can easily lose weight to lose weight.
Nshobora kugukura ku kazi niba ubishaka. 	I can fire you if you want to.
Sinshobora kugendana nizo mpinduka mumyambarire. 	I can't go on with those changes in fashion.
Ntabwo ntekereza ko ndimbati azashyira imirwano myinshi. 	I don't think he will put up a lot of fights.
Ndatinya ko iki gikorwa kizantwara igihe kinini. 	I'm afraid this process will take me a long time.
Nahisemo gufata icyemezo cyo kuba umunyamakuru. 	I decided to become a journalist.
Numvise ko yitanze kuri polisi. 	I heard he surrendered to the police.
Narebye igihe cyo kuhagera muri gahunda. 	I looked at the schedule.
Nkeneye gushaka umuntu washyigikira alibi ya ndimbati. 	I need to find someone who can support the alibi of the banana.
Nanyarutse vuba uko nshoboye kugira ngo mumufate. 	I rushed as fast as I could to catch him.
Nagerageje kumuhamagara ariko umurongo wari uhuze. 	I tried to call her but the line was busy.
Ndashaka kurera umuhungu wanjye nkuko data yangiriye. 	I want to raise my son like my father did.
Nzaguhamagara niba mfite umwanya. 	I'll call you if I have time.
Nzazana igisubizo cyikibazo. 	I will bring the answer to the question.
Nzaza nzagutwara ejo mu gitondo. 	I'll come and pick you up tomorrow morning.
Mfite ubwoba ko ndimbati azagaragara akangiza ishyaka ryanjye. 	I am afraid that he will appear and destroy my party.
Mfite umwuka nyuma yo kwiruka ku ngazi. 	I have a breath after running down the stairs.
Naboshye umushinga uteganijwe kuwa gatanu. 	I tied the project scheduled for Friday.
Niba uzanye ikintu menyesha. 	If you bring something let me know.
Birashimishije kubyuka kare mu gitondo. 	It's nice to wake up early in the morning.
Ni wowe bireba niba dushobora gutsinda cyangwa tutabishoboye. 	It is up to you whether we can win or not.
Biragoye cyane kubaho mu buryo buhuje n'izina ryawe. 	It is very difficult to live up to your name.
Ni wowe ugomba guhitamo niba utagomba kugenda. 	You have to choose if you don't have to go.
Reka dukore imyitozo kugirango dukore ubushake bwo kurya. 	Let’s practice to make our appetite.
Reka dushinge ihema rikiri ryoroshye. 	Let's set up a simple tent.
anet yerekanye ku ishuri yambaye imyenda myiza. 	anet showed up at school dressed nicely.
Mama ahora abyuka kare mu gitondo. 	My mother always wakes up early in the morning.
Umugore wanjye yagiye mucyumba cyifu kugirango agarure.	My wife went to the bedroom to get it back.
Nyamuneka muntware muri hoteri saa kumi n'ebyiri. 	Please take me to the hotel at 6 p.m.
Ntabwo yagaragaye kugeza inama irangiye. 	He did not appear until after the meeting.
Umuhungu ntashobora gukurikiza amategeko yishuri. 	A boy cannot follow school rules.
Abapolisi batoye ndimbati kugira ngo abazwe. 	Police elected Nambati to calm down.
Izi meza zizashyirwa kugurishwa muri iki cyumweru. 	The tables will go on sale this week.
Bahinduye igisasu mbere yuko giturika. 	They changed the bomb before it exploded.
Ibi birashobora kuba ikibazo cyabandi. Natunguwe yahise azana gahunda. 	This can be a problem for others. To my surprise he immediately came up with a plan.
ndimbati arunama afata umucanga. 	I bow down and grab the sand.
Ndimbati ntiyabyutse kare nkuko bisanzwe. 	Ndimbati did not wake up early as usual.
Ndimbati yakuriye mu mujyi muto utari hano. 	Ndimbati grew up in a small town that was not here.
Ndimbati yazamuye ishati maze ashyira ahagaragara inda. 	Ndimbati lifted her shirt and made her pregnant.
Ndimbati yafunguye igikapu akoresheje imikasi. 	Ndimbati opened the bag with a machete.
Ndimbati afata igikapu cye yerekeza ku muryango. 	Ndimbati grabbed his bag and headed for the door.
Ndimbati yafashe ikaramu ye atangira kwandika. 	Ndimbati grabbed his pen and began to write.
